comment;sentiment;simple_comment;stemm_comment;lemma_comment
Super adresse pour un goûter dans une atmosphère super sympa!! J'y ai été avec des amies sur recommandation c'était délicieux l'équipe est très sympa et rapide - ils sont efficaces car c'était plein..ils ont du succès!! Et ils ont du bon café aussi..c'est rare à...Plus;Positive;['super', 'adresse', 'goûter', 'atmosphère', 'super', 'sympa', 'amies', 'recommandation', 'délicieux', 'équipe', 'très', 'sympa', 'rapide', 'efficaces', 'plein', 'succès', 'bon', 'café', 'rare', 'plus'];['sup', 'adress', 'goût', 'atmospher', 'sup', 'symp', 'ami', 'recommand', 'délici', 'équip', 'tres', 'symp', 'rapid', 'efficac', 'plein', 'succes', 'bon', 'caf', 'rar', 'plus'];['super', 'adresse', 'goûter', 'atmosphère', 'super', 'sympa', 'amie', 'recommandation', 'délicieux', 'équipe', 'très', 'sympa', 'rapide', 'efficace', 'plein', 'succès', 'bon', 'café', 'rare', 'plus']
Après avoir réservé 4 couverts pour un anniversaire ce mardi 16 avril à 20h en avoir eu la confirmation en téléphonant et avoir réconfirme le matin même je reçois un mail à 19h qui m'a informé qu'on nous attend à 22h00. Je les appelle et...Plus;Negative;['réservé', 'couverts', 'anniversaire', 'mardi', 'avril', 'confirmation', 'téléphonant', 'réconfirme', 'matin', 'reçois', 'mail', 'informé', 'qu', 'attend', 'appelle', 'plus'];['réserv', 'couvert', 'anniversair', 'mard', 'avril', 'confirm', 'téléphon', 'réconfirm', 'matin', 'reçois', 'mail', 'inform', 'qu', 'attend', 'appel', 'plus'];['réserver', 'couvert', 'anniversaire', 'mardi', 'avril', '20h', 'confirmation', 'téléphonant', 'réconfirme', 'matin', 'recevoir', 'mail', '19h', 'informer', 'attendre', '22h00', 'appeler', 'plus']
Mon petit ami et moi-même avons visité Hank Burger pendant que nous étions à Paris et nous avons adoré cet endroit ! Les prix sont très raisonnables en particulier le forfait repas qui vous avez un énorme steak un jardin et un verre pour 12...Plus;Positive;['petit', 'ami', 'visité', 'hank', 'burger', 'étions', 'paris', 'adoré', 'endroit', 'prix', 'très', 'raisonnables', 'particulier', 'forfait', 'repas', 'avez', 'énorme', 'steak', 'jardin', 'verre', 'plus'];['pet', 'ami', 'visit', 'hank', 'burg', 'étion', 'paris', 'ador', 'endroit', 'prix', 'tres', 'raison', 'particuli', 'forf', 'rep', 'avez', 'énorm', 'steak', 'jardin', 'verr', 'plus'];['petit', 'ami', 'visiter', 'hank', 'burger', 'être', 'pari', 'adorer', 'endroit', 'prix', 'très', 'raisonnable', 'particulier', 'forfait', 'repas', 'avoir', 'énorme', 'steak', 'jardin', 'verre', 'plus']
"J'ai réservé par tel mais l'accueil est mina le peu aimable ""genre je me la pete vous êtes en ligne avec le plus grand restaurant du monde"" j'ai réservé quand même... on verra la suite...";Negative;['réservé', 'accueil', 'mina', 'aimable', 'genre', 'pete', 'êtes', 'ligne', 'plus', 'grand', 'restaurant', 'monde', 'réservé', 'verra', 'suite'];['réserv', 'accueil', 'min', 'aimabl', 'genr', 'pet', 'ête', 'lign', 'plus', 'grand', 'restaur', 'mond', 'réserv', 'verr', 'suit'];['réserver', 'accueil', 'miner', 'aimable', 'genr', 'pete', 'être', 'ligne', 'plus', 'grand', 'restaurant', 'monde', 'réserver', 'voir', 'suite']
Je suis venue avec 2 amis et c’était super! L’accueil chaleureux avec de très bonnes galettes et en plus une belle terrasse! Merci.;Positive;['venue', 'amis', 'super', 'accueil', 'chaleureux', 'très', 'bonnes', 'galettes', 'plus', 'belle', 'terrasse'];['venu', 'amis', 'sup', 'accueil', 'chaleur', 'tres', 'bon', 'galet', 'plus', 'bel', 'terr'];['venir', 'ami', 'super', 'accueil', 'chaleureux', 'très', 'bon', 'galette', 'plus', 'bel', 'terrasse']
Restaurant familial où on se sent à l'aise et les proprio sont super sympas. Une carte originale et recherchée avec des produits ultra frais !;Positive;['restaurant', 'familial', 'aise', 'proprio', 'super', 'sympas', 'carte', 'originale', 'recherchée', 'produits', 'ultra', 'frais'];['restaur', 'familial', 'ais', 'proprio', 'sup', 'symp', 'cart', 'original', 'recherch', 'produit', 'ultra', 'frais'];['restaurer', 'familial', 'aise', 'proprio', 'super', 'sympa', 'carte', 'original', 'rechercher', 'produit', 'ultra', 'frais']
J'y avais séjourné l'original Ze cuisine galerie il y a quelques années et nous y avons passé classées dans cet hôtel m'en tant que l'un des meilleurs repas que j'aie jamais eu. J'ai été content d'avoir à ce que j'avais lu aujourd'hui il y a...Plus;Positive;['séjourné', 'original', 'ze', 'cuisine', 'galerie', 'années', 'passé', 'classées', 'hôtel', 'meilleurs', 'repas', 'jamais', 'content', 'lu', 'plus'];['séjourn', 'original', 'ze', 'cuisin', 'galer', 'anné', 'pass', 'class', 'hôtel', 'meilleur', 'rep', 'jam', 'content', 'lu', 'plus'];['séjourner', 'original', 'ze', 'cuisine', 'galerie', 'année', 'passer', 'classer', 'hôtel', 'meilleur', 'repas', 'jamais', 'conter', 'lire', 'plus']
L'acceuil est sympa. Il y a un large choix de bières et pas seulement de bières Belges (les bonnes bières^^) On y trouve pas mal de bières artisanales française bien qu'il pourrait y en avoir un peu plus -) Je n'ai pas essayé d'y manger...Plus;Positive;['acceuil', 'sympa', 'large', 'choix', 'bières', 'pas', 'bières', 'belges', 'bonnes', 'bières', 'trouve', 'pas', 'mal', 'bières', 'artisanales', 'française', 'bien', 'qu', 'plus', 'ne', 'pas', 'essayé', 'manger', 'plus'];['acceuil', 'symp', 'larg', 'choix', 'bier', 'pas', 'bier', 'belg', 'bon', 'bier', 'trouv', 'pas', 'mal', 'bier', 'artisanal', 'français', 'bien', 'qu', 'plus', 'ne', 'pas', 'essai', 'mang', 'plus'];['acceuil', 'sympa', 'large', 'choix', 'bière', 'pas', 'bière', 'belge', 'bon', 'bières^^', 'trouve', 'pas', 'mal', 'bière', 'artisanal', 'français', 'bien', 'plus', 'ne', 'pas', 'essayer', 'manger', 'plus']
Cadre bleuté contemporain avec une configuration de salle permettant d'avoir des tables bien espacées. Une cuisine gastronomique pleine de bonne surprise servie par un service efficace et agréable. Ne pas hésiter à prendre le menu carte blanche. Un bon rapport qualité/quantité/prix.;Positive;['cadre', 'bleuté', 'contemporain', 'configuration', 'salle', 'permettant', 'tables', 'bien', 'espacées', 'cuisine', 'gastronomique', 'pleine', 'bonne', 'surprise', 'servie', 'service', 'efficace', 'agréable', 'ne', 'pas', 'hésiter', 'prendre', 'menu', 'carte', 'blanche', 'bon', 'rapport', 'qualité', 'quantité', 'prix'];['cadr', 'bleut', 'contemporain', 'configur', 'sall', 'permet', 'tabl', 'bien', 'espac', 'cuisin', 'gastronom', 'plein', 'bon', 'surpris', 'serv', 'servic', 'efficac', 'agréabl', 'ne', 'pas', 'hésit', 'prendr', 'menu', 'cart', 'blanch', 'bon', 'rapport', 'qualit', 'quantit', 'prix'];['cadre', 'bleuté', 'contemporain', 'configuration', 'salle', 'permettre', 'table', 'bien', 'espacé', 'cuisine', 'gastronomique', 'plein', 'bon', 'surprise', 'servir', 'service', 'efficace', 'agréable', 'ne', 'pas', 'hésiter', 'prendre', 'menu', 'carte', 'blanc', 'bon', 'rapport', 'qualité', 'quantité', 'prix']
Située dans les murs du restaurant historique de Guy Savoie désormais à la monnaie de Paris la Scène Thélème est un restaurant à découvrir sans faute. L'expérience au goût du jour peut associer pour ceux qui le souhaitent un spectacle de theâtre (de poche) suivi...Plus;Positive;['située', 'murs', 'restaurant', 'historique', 'guy', 'savoie', 'monnaie', 'paris', 'scène', 'thélème', 'restaurant', 'découvrir', 'faute', 'expérience', 'goût', 'jour', 'associer', 'souhaitent', 'spectacle', 'theâtre', 'poche', 'suivi', 'plus'];['situ', 'mur', 'restaur', 'histor', 'guy', 'savoi', 'monnai', 'paris', 'scen', 'thélem', 'restaur', 'découvr', 'faut', 'expérient', 'goût', 'jour', 'associ', 'souhaitent', 'spectacl', 'theâtr', 'poch', 'suiv', 'plus'];['situer', 'mur', 'restaurant', 'historique', 'guy', 'savoie', 'monnaie', 'pari', 'scène', 'thélème', 'restaurant', 'découvrir', 'faute', 'expérience', 'goût', 'jour', 'associer', 'souhaiter', 'spectacle', 'theâtre', 'poche', 'suivre', 'plus']
Service au top copieux très bon et les prix sont vraiment très abordables (8 ou 9€ la formule étudiant burger-boisson-frites-dessert !). Je recommande vivement !!;Positive;['service', 'top', 'copieux', 'très', 'bon', 'prix', 'vraiment', 'très', 'abordables', 'formule', 'étudiant', 'burger', 'boisson', 'frites', 'dessert', 'recommande', 'vivement'];['servic', 'top', 'copieux', 'tres', 'bon', 'prix', 'vrai', 'tres', 'abord', 'formul', 'étudi', 'burg', 'boisson', 'frit', 'dessert', 'recommand', 'viv'];['service', 'top', 'copieux', 'très', 'bon', 'prix', 'vraiment', 'très', 'abordable', 'formule', 'étudiant', 'burger', 'boisson', 'frite', 'dessert', 'recommande', 'vivement']
Cadre prestigieux mais nourriture très moyenne ... Même le tartare n'est pas à la hauteur d'une brasserie de ce prix .. Un bonus pour les frites !! Des touristes qui se prennent en photo ! Peu d'intérêt et trop cher ! Dommage ! Grosse déception;Negative;['cadre', 'prestigieux', 'nourriture', 'très', 'moyenne', 'tartare', 'ne', 'pas', 'hauteur', 'brasserie', 'prix', 'bonus', 'frites', 'touristes', 'prennent', 'photo', 'intérêt', 'trop', 'cher', 'dommage', 'grosse', 'déception'];['cadr', 'prestigi', 'nourritur', 'tres', 'moyen', 'tartar', 'ne', 'pas', 'hauteur', 'brasser', 'prix', 'bonus', 'frit', 'tourist', 'prennent', 'photo', 'intérêt', 'trop', 'cher', 'dommag', 'gross', 'décept'];['cadre', 'prestigieux', 'nourriture', 'très', 'moyen', 'tartare', 'ne', 'pas', 'hauteur', 'brasserie', 'prix', 'bonus', 'frite', 'touriste', 'prendre', 'photo', 'intérêt', 'trop', 'cher', 'dommage', 'gros', 'déception']
Tout est parfait : de la salle magnifiquement décorée à la gentillesse et au grand professionnalisme de l'équipe en salle de la cuisine recherchée mais toujours délicieuse aux vins conseillés par un sommelier expert mais aussi plein d'humour... que dire de plus sinon que c'est...Plus;Positive;['parfait', 'salle', 'magnifiquement', 'décorée', 'gentillesse', 'grand', 'professionnalisme', 'équipe', 'salle', 'cuisine', 'recherchée', 'délicieuse', 'vins', 'conseillés', 'sommelier', 'expert', 'plein', 'humour', 'plus', 'plus'];['parf', 'sall', 'magnif', 'décor', 'gentilless', 'grand', 'professionnal', 'équip', 'sall', 'cuisin', 'recherch', 'délici', 'vin', 'conseil', 'sommeli', 'expert', 'plein', 'humour', 'plus', 'plus'];['parfait', 'salle', 'magnifiquement', 'décorer', 'gentillesse', 'grand', 'professionnalisme', 'équipe', 'salle', 'cuisine', 'rechercher', 'délicieux', 'vin', 'conseiller', 'sommelier', 'expert', 'plein', 'humour', 'plus', 'plus']
Arrivés à plus de 20 personnes organisation des services entrées et plats à partager délicieux. Très bonne adresse également pour l'ambiance et l'accueil chaleureux !;Positive;['arrivés', 'plus', 'personnes', 'organisation', 'services', 'entrées', 'plats', 'partager', 'délicieux', 'très', 'bonne', 'adresse', 'également', 'ambiance', 'accueil', 'chaleureux'];['arriv', 'plus', 'person', 'organis', 'servic', 'entré', 'plat', 'partag', 'délici', 'tres', 'bon', 'adress', 'égal', 'ambianc', 'accueil', 'chaleur'];['arriver', 'plus', 'personne', 'organisation', 'service', 'entrer', 'plat', 'partager', 'délicieux', 'très', 'bon', 'adresse', 'également', 'ambiance', 'accueil', 'chaleureux']
Nous venons régulièrement dans cette brasserie car le cadre est magnifique et sommes voisins. Nous sommes à chaque fois déçu mais nous espérons que ce sera mieux que la dernière fois. La cuisine n’est pas extraordinaire mais pas mauvaise mais le service est pitoyable! Nous...Plus;Negative;['venons', 'régulièrement', 'brasserie', 'cadre', 'magnifique', 'sommes', 'voisins', 'sommes', 'fois', 'déçu', 'espérons', 'mieux', 'dernière', 'fois', 'cuisine', 'pas', 'extraordinaire', 'pas', 'mauvaise', 'service', 'pitoyable', 'plus'];['venon', 'réguli', 'brasser', 'cadr', 'magnif', 'somm', 'voisin', 'somm', 'fois', 'déçu', 'espéron', 'mieux', 'derni', 'fois', 'cuisin', 'pas', 'extraordinair', 'pas', 'mauvais', 'servic', 'pitoi', 'plus'];['venir', 'régulièrement', 'brasserie', 'cadre', 'magnifique', 'somme', 'voisin', 'être', 'fois', 'décevoir', 'espérer', 'mieux', 'dernier', 'fois', 'cuisine', 'pas', 'extraordinaire', 'pas', 'mauvais', 'service', 'pitoyable', 'plus']
faut que j'y retourne pour essayer d'autres plats: c'est trop bon et tres original!!;Positive;['faut', 'retourne', 'essayer', 'plats', 'trop', 'bon', 'original'];['faut', 'retourn', 'essai', 'plat', 'trop', 'bon', 'original'];['falloir', 'retourne', 'essayer', 'plat', 'trop', 'bon', 'original']
J ai été déçu par la qualité de l assaisonnement des différents plats notamment le butter chicken le service est correct mais la nourriture ne suit pas;Negative;['déçu', 'qualité', 'assaisonnement', 'plats', 'butter', 'chicken', 'service', 'correct', 'nourriture', 'ne', 'pas'];['déçu', 'qualit', 'assaison', 'plat', 'butt', 'chicken', 'servic', 'correct', 'nourritur', 'ne', 'pas'];['décevoir', 'qualité', 'assaisonnement', 'plat', 'butter', 'chicken', 'service', 'correct', 'nourriture', 'ne', 'pas']
Nous avons fait deux tentatives d’aller diner au Restaurant L’Abeille et les deux fois nous sommes restés plusieurs jours en liste d’attente sans aucune nouvelle de l’évolution de la part de « Chloé » la personne dont nous connaissons bien le prénom à force de...Plus;Negative;['tentatives', 'aller', 'diner', 'restaurant', 'abeille', 'fois', 'sommes', 'restés', 'jours', 'liste', 'attente', 'nouvelle', 'évolution', 'part', 'chloé', 'connaissons', 'bien', 'prénom', 'force', 'plus'];['tentat', 'aller', 'din', 'restaur', 'abeil', 'fois', 'somm', 'rest', 'jour', 'list', 'attent', 'nouvel', 'évolu', 'part', 'chlo', 'connaisson', 'bien', 'prénom', 'forc', 'plus'];['tentative', 'aller', 'diner', 'restaurer', 'abeille', 'fois', 'être', 'rester', 'jour', 'liste', 'attente', 'nouvelle', 'évolution', 'part', 'chloé', 'connaître', 'bien', 'prénom', 'force', 'plus']
Des prix raisonnables pour des pizzas aux garnitures généreuses avec de vraies saveurs ! Même le tiramisu vaut la peine dans ces mignons petits bocaux. En plus le la décoration est spartiate ce qui donne un certain charme au lieu.;Positive;['prix', 'raisonnables', 'pizzas', 'garnitures', 'généreuses', 'vraies', 'saveurs', 'tiramisu', 'vaut', 'peine', 'mignons', 'petits', 'bocaux', 'plus', 'décoration', 'spartiate', 'donne', 'charme', 'lieu'];['prix', 'raison', 'pizz', 'garnitur', 'géner', 'vrai', 'saveur', 'tiramisu', 'vaut', 'pein', 'mignon', 'petit', 'bocal', 'plus', 'décor', 'spartiat', 'don', 'charm', 'lieu'];['prix', 'raisonnable', 'pizza', 'garniture', 'généreux', 'vraie', 'saveur', 'tiramisu', 'valoir', 'peine', 'mignon', 'petit', 'bocal', 'plus', 'décoration', 'spartiate', 'donne', 'charme', 'lieu']
Cette brasserie n'est plus que l'ombre d'elle-même.La cuisine y est le plus souvent banale parfois médiocre. Le service est tout bonnement exécrable à la limite de l'incorrection envers le client. Seul le décor exceptionnel sauve le tout du naufrage. Etablissement à éviter tant que des...Plus;Negative;['brasserie', 'ne', 'plus', 'ombre', 'cuisine', 'plus', 'banale', 'médiocre', 'service', 'bonnement', 'exécrable', 'limite', 'incorrection', 'client', 'décor', 'exceptionnel', 'sauve', 'naufrage', 'etablissement', 'éviter', 'plus'];['brasser', 'ne', 'plus', 'ombre', 'cuisin', 'plus', 'banal', 'médiocr', 'servic', 'bon', 'execr', 'limit', 'incorrect', 'client', 'décor', 'exceptionnel', 'sauv', 'naufrag', 'etabl', 'évit', 'plus'];['brasserie', 'ne', 'plus', 'ombre', 'elle-même.la', 'cuisine', 'plus', 'banal', 'médiocre', 'service', 'bonnement', 'exécrable', 'limite', 'incorrection', 'client', 'décor', 'exceptionnel', 'sauf', 'naufrage', 'etablissement', 'éviter', 'plus']
Nous étions un groupe de quatre pour dinner. En dehors de la décoration et ambiance assez froide (pas de musique un restaurant sans personnalité) nous avons tous pris une entrée plat et dessert. Nous étions tous très déçus. Les plats étaient fades pas assez assaisonnés....Plus;Negative;['étions', 'groupe', 'dinner', 'décoration', 'ambiance', 'froide', 'pas', 'musique', 'restaurant', 'personnalité', 'pris', 'entrée', 'plat', 'dessert', 'étions', 'très', 'déçus', 'plats', 'fades', 'pas', 'assaisonnés', 'plus'];['étion', 'group', 'dinn', 'décor', 'ambianc', 'froid', 'pas', 'musiqu', 'restaur', 'personnal', 'pris', 'entré', 'plat', 'dessert', 'étion', 'tres', 'déçus', 'plat', 'fad', 'pas', 'assaison', 'plus'];['être', 'groupe', 'dinner', 'décoration', 'ambiance', 'froid', 'pas', 'musique', 'restaurant', 'personnalité', 'prendre', 'entrée', 'plat', 'dessert', 'être', 'très', 'décevoir', 'plat', 'fade', 'pas', 'assaisonner', 'plus']
Un moment convivial entre amis pour une soirée d’anniversaire ! L’hôte nous a reçu avec beaucoup d’amour en nous expliquant l’histoire de ses plats et des traditions Iraniennes. On se sentait comme à la maison et nous nous sommes régalés avec les différentes entrées et...Plus;Positive;['moment', 'convivial', 'amis', 'soirée', 'anniversaire', 'hôte', 'reçu', 'beaucoup', 'amour', 'expliquant', 'histoire', 'plats', 'traditions', 'iraniennes', 'sentait', 'maison', 'sommes', 'régalés', 'entrées', 'plus'];['moment', 'convivial', 'amis', 'soir', 'anniversair', 'hôt', 'reçu', 'beaucoup', 'amour', 'expliqu', 'histoir', 'plat', 'tradit', 'iranien', 'sent', 'maison', 'somm', 'régal', 'entré', 'plus'];['moment', 'convivial', 'ami', 'soirée', 'anniversaire', 'hôte', 'recevoir', 'beaucoup', 'amour', 'expliquer', 'histoire', 'plat', 'tradition', 'iranien', 'sentir', 'maison', 'être', 'régaler', 'entrée', 'plus']
Meilleur adresse de ramen de paris tout est parfait malgré l’attente un peu longue un vrai régal !!!;Positive;['meilleur', 'adresse', 'ramen', 'paris', 'parfait', 'malgré', 'attente', 'longue', 'vrai', 'régal'];['meilleur', 'adress', 'ramen', 'paris', 'parf', 'malgr', 'attent', 'longu', 'vrai', 'régal'];['meilleur', 'adresse', 'ramen', 'pari', 'parfait', 'malgré', 'attente', 'long', 'vrai', 'régal']
Ayant lu de bonnes critiques et amateur de burgers j'ai décidé d'essayer l'endroit. Cadre agréable et propre personnel dévoué disponible aimable toilettes propres légère odeur de friture dans la salle principale somme toute supportable quand même enfin le barème des prix plutôt compétitif. En confiance...Plus;Negative;['lu', 'bonnes', 'critiques', 'amateur', 'burgers', 'décidé', 'essayer', 'endroit', 'cadre', 'agréable', 'propre', 'personnel', 'dévoué', 'disponible', 'aimable', 'toilettes', 'propres', 'légère', 'odeur', 'friture', 'salle', 'principale', 'somme', 'supportable', 'barème', 'prix', 'compétitif', 'confiance', 'plus'];['lu', 'bon', 'critiqu', 'amateur', 'burger', 'décid', 'essai', 'endroit', 'cadr', 'agréabl', 'propr', 'personnel', 'dévou', 'disponibl', 'aimabl', 'toilet', 'propr', 'léger', 'odeur', 'fritur', 'sall', 'principal', 'somm', 'support', 'barem', 'prix', 'compétit', 'confianc', 'plus'];['lire', 'bon', 'critique', 'amateur', 'burger', 'décider', 'essayer', 'endroit', 'cadre', 'agréable', 'propre', 'personnel', 'dévoué', 'disponible', 'aimable', 'toilette', 'propre', 'léger', 'odeur', 'friture', 'salle', 'principal', 'somme', 'supportable', 'barème', 'prix', 'compétitif', 'confiance', 'plus']
Me basant sur les avis dithyrambiques j'ai décidé de découvrir le lieu pour l'anniversaire de ma femme accompagné de nos 2 filles (10 et 4 ans). Bon Accueil bonne nourriture du niveau d'une bonne brasserie... Mais qui ne vaut certainement pas l'addition très très salée...Plus;Negative;['basant', 'avis', 'dithyrambiques', 'décidé', 'découvrir', 'lieu', 'anniversaire', 'femme', 'accompagné', 'filles', 'ans', 'bon', 'accueil', 'bonne', 'nourriture', 'niveau', 'bonne', 'brasserie', 'ne', 'vaut', 'certainement', 'pas', 'addition', 'très', 'très', 'salée', 'plus'];['bas', 'avis', 'dithyramb', 'décid', 'découvr', 'lieu', 'anniversair', 'femm', 'accompagn', 'fill', 'an', 'bon', 'accueil', 'bon', 'nourritur', 'niveau', 'bon', 'brasser', 'ne', 'vaut', 'certain', 'pas', 'addit', 'tres', 'tres', 'sal', 'plus'];['baser', 'avis', 'dithyrambique', 'décider', 'découvrir', 'lieu', 'anniversaire', 'femme', 'accompagner', 'fille', 'an', 'bon', 'accueil', 'bon', 'nourriture', 'niveau', 'bon', 'brasserie', 'ne', 'valoir', 'certainement', 'pas', 'addition', 'très', 'très', 'saler', 'plus']
si vous souhaitez vivre une expérience unique de la gastronomie française allez déjeuner ou dîner au restaurant Epicure de l'hôtel Bristol. Au déjeuner nous avons pris le menu du jour: parfait  équilibré: entrée principale avec langoustines et ris de veaucoquilles saint jacques caille exceptionnelle...Plus;Positive;['souhaitez', 'vivre', 'expérience', 'unique', 'gastronomie', 'française', 'allez', 'déjeuner', 'dîner', 'restaurant', 'epicure', 'hôtel', 'bristol', 'déjeuner', 'pris', 'menu', 'jour', 'parfait', 'équilibré', 'entrée', 'principale', 'langoustines', 'ris', 'veaucoquilles', 'saint', 'jacques', 'caille', 'exceptionnelle', 'plus'];['souhait', 'vivr', 'expérient', 'uniqu', 'gastronom', 'français', 'allez', 'déjeun', 'dîn', 'restaur', 'epicur', 'hôtel', 'bristol', 'déjeun', 'pris', 'menu', 'jour', 'parf', 'équilibr', 'entré', 'principal', 'langoustin', 'ris', 'veaucoquill', 'saint', 'jacqu', 'caill', 'exceptionnel', 'plus'];['souhaiter', 'vivre', 'expérience', 'unique', 'gastronomie', 'français', 'aller', 'déjeuner', 'dîner', 'restaurant', 'epicure', 'hôtel', 'bristol', 'déjeuner', 'prendre', 'menu', 'jour', 'parfait', 'équilibré', 'entrée', 'principal', 'langoustine', 'ris', 'veaucoquille', 'saint', 'jacques', 'caille', 'exceptionnel', 'plus']
Venues entre amies pour le brunch nous avons passé un excellent moment. Le jus d’orange frais la boisson chaude le plat chaud et le petit dessert au choix font un très bon brunch à renouveller.;Positive;['venues', 'amies', 'brunch', 'passé', 'excellent', 'moment', 'jus', 'orange', 'frais', 'boisson', 'chaude', 'plat', 'chaud', 'petit', 'dessert', 'choix', 'très', 'bon', 'brunch', 'renouveller'];['venu', 'ami', 'brunch', 'pass', 'excellent', 'moment', 'jus', 'orang', 'frais', 'boisson', 'chaud', 'plat', 'chaud', 'pet', 'dessert', 'choix', 'tres', 'bon', 'brunch', 'renouvel'];['venir', 'amie', 'brunch', 'passer', 'excellent', 'moment', 'jus', 'orange', 'frais', 'boisson', 'chaud', 'plat', 'chaud', 'petit', 'dessert', 'choix', 'très', 'bon', 'brunch', 'renouveller']
sur votre site c est la meilleure pizza au monde.et pourtant j adore les pizza et celle ci est vraiment médiocre.bonne pâte mais ingrédient très basic.l endroit est moche en plus.très bon marche puisqu elle est a 10€ avec boisson le midi mais on en...Plus;Negative;['site', 'meilleure', 'pizza', 'monde', 'pourtant', 'adore', 'pizza', 'vraiment', 'médiocre', 'bonne', 'pâte', 'ingrédient', 'très', 'basic', 'endroit', 'moche', 'plus', 'très', 'bon', 'marche', 'puisqu', 'boisson', 'midi', 'plus'];['sit', 'meilleur', 'pizz', 'mond', 'pourt', 'ador', 'pizz', 'vrai', 'médiocr', 'bon', 'pât', 'ingrédient', 'tres', 'basic', 'endroit', 'moch', 'plus', 'tres', 'bon', 'march', 'puisqu', 'boisson', 'mid', 'plus'];['site', 'meilleur', 'pizza', 'monde.et', 'pourtant', 'adore', 'pizza', 'vraiment', 'médiocre.bonne', 'pâte', 'ingrédient', 'très', 'basic.l', 'endroit', 'moche', 'plus.très', 'bon', 'marche', 'puisqu', 'boisson', 'midi', 'plus']
Je n’ai pas pris la formule j’ai goûté le double Burger et la qualité est au RDV. mais à ce prix là peut-on accepter de manger avec ses doigts. L’endroit est trop petit et exigu il fait trop chaud. La formule peut être intéressante à...Plus;Negative;['pas', 'pris', 'formule', 'goûté', 'double', 'burger', 'qualité', 'rdv', 'prix', 'accepter', 'manger', 'doigts', 'endroit', 'trop', 'petit', 'exigu', 'trop', 'chaud', 'formule', 'intéressante', 'plus'];['pas', 'pris', 'formul', 'goût', 'doubl', 'burg', 'qualit', 'rdv', 'prix', 'accept', 'mang', 'doigt', 'endroit', 'trop', 'pet', 'exigu', 'trop', 'chaud', 'formul', 'intéress', 'plus'];['pas', 'prendre', 'formule', 'goûter', 'double', 'burger', 'qualité', 'rendez-vous', 'prix', 'on', 'accepter', 'manger', 'doigt', 'endroit', 'trop', 'petit', 'exigu', 'trop', 'chaud', 'formule', 'intéressant', 'plus']
De passage sur Paris je viens de passer tout simplement un moment divin... jusqu'au magret double cuisson.... excellent même pour un gars qui habite a 15km se Samatan pays du canard ... j invite le patron quand il veux dans le sud ouest pour lui...Plus;Positive;['passage', 'paris', 'viens', 'passer', 'simplement', 'moment', 'divin', 'magret', 'double', 'cuisson', 'excellent', 'gars', 'habite', 'km', 'samatan', 'pays', 'canard', 'invite', 'patron', 'veux', 'sud', 'ouest', 'plus'];['passag', 'paris', 'vien', 'pass', 'simpl', 'moment', 'divin', 'magret', 'doubl', 'cuisson', 'excellent', 'gar', 'habit', 'km', 'samatan', 'pay', 'canard', 'invit', 'patron', 'veux', 'sud', 'ouest', 'plus'];['passage', 'pari', 'venir', 'passer', 'simplement', 'moment', 'divin', 'jusque', 'magret', 'double', 'cuisson', 'excellent', 'gars', 'habite', 'kilomètre', 'samatan', 'pays', 'canard', 'invite', 'patron', 'vouloir', 'sud', 'ouest', 'plus']
Après nous avoir imposé une réservation à 19h30... nous étions les 1er dans cet endroit assez froid visiblement les autres clients arrivés par la suite ne tiennent pas compte du tout de la demande d'arriver à 19h30. Ensuite accueil assez froid comme le temps prise...Plus;Negative;['imposé', 'réservation', 'étions', 'er', 'endroit', 'froid', 'visiblement', 'clients', 'arrivés', 'suite', 'ne', 'tiennent', 'pas', 'compte', 'demande', 'arriver', 'ensuite', 'accueil', 'froid', 'temps', 'prise', 'plus'];['impos', 'réserv', 'étion', 'er', 'endroit', 'froid', 'visibl', 'client', 'arriv', 'suit', 'ne', 'tiennent', 'pas', 'compt', 'demand', 'arriv', 'ensuit', 'accueil', 'froid', 'temp', 'pris', 'plus'];['imposer', 'réservation', '19h30', 'être', '1er', 'endroit', 'froid', 'visiblement', 'client', 'arriver', 'suite', 'ne', 'tenir', 'pas', 'compte', 'demande', 'arriver', '19h30', 'ensuite', 'accueil', 'froid', 'temps', 'pris', 'plus']
Après un dîner en septembre dernier qui nous avait favorablement impressionnés retour dans ce merveilleux endroit du Bois de Boulogne pour un déjeuner. Un cadre toujours aussi enchanteur magnifique écrin de verdure qui sert de décor à une cuisine d’exception! Repas à la carte :...Plus;Positive;['dîner', 'septembre', 'dernier', 'favorablement', 'impressionnés', 'merveilleux', 'endroit', 'bois', 'boulogne', 'déjeuner', 'cadre', 'enchanteur', 'magnifique', 'écrin', 'verdure', 'sert', 'décor', 'cuisine', 'exception', 'repas', 'carte', 'plus'];['dîn', 'septembr', 'derni', 'favor', 'impression', 'merveil', 'endroit', 'bois', 'boulogn', 'déjeun', 'cadr', 'enchanteur', 'magnif', 'écrin', 'verdur', 'sert', 'décor', 'cuisin', 'except', 'rep', 'cart', 'plus'];['dîner', 'septembre', 'dernier', 'favorablement', 'impressionner', 'merveilleux', 'endroit', 'bois', 'boulogne', 'déjeuner', 'cadre', 'enchanteur', 'magnifique', 'écrin', 'verdure', 'servir', 'décor', 'cuisine', 'exception', 'repas', 'carte', 'plus']
